1,농구,KBL,창원LG,82,1.49,원주DB,77,2.09,Home,UDW,2,14
13,농구,여농월예,푸에르W,68,6.28,러시아W,102,1.01,Away,SUW,2,15
16,농구,NBA,워싱위저,103,1.38,디트피스,94,2.35,Home,UDW,2,15
19,농구,NBA,브루네츠,109,2.0,새크킹스,85,1.54,Home,SUW,2,15
22,농구,NBA,뉴욕닉스,123,1.11,오클썬더,127,4.02,Away,UDW,2,15
25,농구,NBA,시카불스,120,1.4,샌안스퍼,109,2.3,Home,UDW,2,15
28,농구,NBA,밀워벅스,107,1.07,포틀트레,122,4.65,Away,UDW,2,15
31,농구,NBA,뉴올펠리,120,2.35,토론랩터,90,1.38,Home,SUW,2,15
34,농구,NBA,덴버너게,121,1.07,올랜매직,111,4.65,Home,UDW,2,15
37,농구,NBA,유타재즈,135,1.01,휴스로케,101,6.28,Home,UDW,2,15
40,농구,NBA,LA클리퍼,119,2.81,골든워리,104,1.26,Home,SUW,2,15
49,농구,KBL,모비스,70,2.72,서울SK,76,1.28,Away,SUW,2,15
52,농구,KBL,서울삼성,93,4.31,한국가스,95,1.09,Away,SUW,2,15
65,농구,NBA,애틀호크,124,1.65,클리캐벌,116,1.84,Home,UDW,2,16
68,농구,NBA,마이히트,99,1.35,댈러매버,107,2.45,Away,UDW,2,16
71,농구,NBA,필라76s,87,1.89,보스셀틱,135,1.61,Away,SUW,2,16
74,농구,NBA,밀워벅스,128,1.01,인디페이,119,6.28,Home,UDW,2,16
