1,농구,WKBL,삼성생명,72,1.13,BNK썸,83,3.78,Away,UDW,11,29
4,배구,KOVO남,OK저축은,2,1.67,한국전력,3,1.82,Away,UDW,11,29
7,농구,NBA,브루클N,112,2.2,보스턴C,107,1.44,Home,SUW,11,30
12,농구,NBA,디트로P,107,1.22,샬럿H,110,3.03,Away,UDW,11,30
13,농구,NBA,올랜도M,83,2.18,토론토R,90,1.45,Away,SUW,11,30
14,농구,NBA,클리블C,110,4.02,밀워키벅,119,1.11,Away,SUW,11,30
15,농구,NBA,뉴욕닉스,95,3.03,필라델76,101,1.22,Away,SUW,11,30
16,농구,NBA,인디애P,105,1.13,애틀란H,104,3.78,Home,UDW,11,30
17,농구,NBA,마이애H,122,1.03,골든스W,105,5.6,Home,UDW,11,30
18,농구,NBA,멤피스G,94,2.86,유타J,103,1.25,Away,SUW,11,30
19,농구,NBA,오클라T,109,1.41,뉴올리P,104,2.27,Home,UDW,11,30
20,농구,NBA,샌안토S,107,2.63,LA클리,97,1.3,Home,SUW,11,30
21,농구,NBA,피닉스S,113,1.95,댈러스M,120,1.57,Away,SUW,11,30
22,농구,NBA,포틀랜T,107,1.26,시카고B,103,2.81,Home,UDW,11,30
23,농구,NBA,LA레이,125,1.09,워싱턴W,103,4.31,Home,UDW,11,30
24,배구,KOVO남,KB손보,2,2.81,삼성화재,3,1.26,Away,SUW,11,30
36,농구,KBL,창원LG,63,2.13,전자랜드,61,1.47,Home,SUW,11,30
39,배구,KOVO여,KGC,2,1.92,흥국생명,3,1.59,Away,SUW,11,30
42,농구,KBL,오리온스,87,2.3,KCC,73,1.4,Home,SUW,11,30
45,농구,WKBL,KB스타즈,77,1.1,KEB하나,68,4.16,Home,UDW,11,30
