14,농구,NBA,샬럿호네,120,1.44,미네울브,114,2.2,Home,UDW,2,13
17,농구,NBA,워싱위저,91,2.11,뉴욕닉스,109,1.48,Away,SUW,2,13
20,농구,NBA,애틀호크,114,1.64,샌안스퍼,125,1.85,Away,UDW,2,13
23,농구,NBA,댈러매버,143,1.58,뉴올펠리,130,1.94,Home,UDW,2,13
26,농구,NBA,시카불스,106,2.76,LA클리퍼,125,1.27,Away,SUW,2,13
29,농구,NBA,보스셀틱,102,1.2,디트피스,108,3.16,Away,UDW,2,13
32,농구,NBA,덴버너게,97,1.07,오클썬더,95,4.65,Home,UDW,2,13
35,농구,NBA,유타재즈,129,1.6,밀워벅스,115,1.91,Home,UDW,2,13
38,농구,NBA,LA레이커,115,1.19,멤피그리,105,3.24,Home,UDW,2,13
41,농구,NBA,포틀트레,129,1.38,클리캐벌,110,2.35,Home,UDW,2,13
44,농구,NBA,새크킹스,112,1.18,올랜매직,123,3.31,Away,UDW,2,13
47,배구,KOVO여,IBK,1,1.57,현대건설,3,1.95,Away,UDW,2,13
