1,농구,KBL,모비스,72,2.31,KT소닉붐,75,1.42,Away,SUW,12,6
4,농구,WKBL,BNK썸,82,3.46,KB스타즈,85,1.18,Away,SUW,12,6
31,농구,NBA,샬럿호네,124,2.87,필라76s,127,1.27,Away,SUW,12,7
34,농구,NBA,디트피스,103,1.45,오클썬더,114,2.24,Away,UDW,12,7
37,농구,NBA,인디페이,116,1.35,워싱위저,110,2.53,Home,UDW,12,7
40,농구,NBA,마이히트,90,1.34,멤피그리,105,2.56,Away,UDW,12,7
43,농구,NBA,시카불스,109,1.58,덴버너게,97,1.99,Home,UDW,12,7
46,농구,NBA,밀워벅스,112,1.17,클리캐벌,104,3.55,Home,UDW,12,7
49,농구,NBA,미네울브,110,1.66,애틀호크,121,1.87,Away,UDW,12,7
52,농구,NBA,피닉선즈,108,1.22,샌안스퍼,104,3.16,Home,UDW,12,7
55,농구,NBA,골든워리,126,1.01,올랜매직,95,6.84,Home,UDW,12,7
58,농구,NBA,포틀트레,90,2.46,LA클리퍼,102,1.37,Away,SUW,12,7
61,농구,KBL,서울삼성,73,3.3,원주DB,94,1.2,Away,SUW,12,7
64,배구,KOVO남,KB손보,3,1.59,현대캐피,0,1.97,Home,UDW,12,7
67,배구,KOVO여,도로공사,3,2.97,현대건설,2,1.25,Home,SUW,12,7
