1,농구,WKBL,여농OK저,84,2.35,삼성생명,69,1.38,Home,SUW,2,22
4,배구,KOVO남,삼성화재,1,2.92,대한항공,3,1.24,Away,SUW,2,22
8,농구,남농월예,시리아,74,6.28,한국,87,1.01,Away,SUW,2,22
19,농구,NBA,샬럿H,123,1.39,워싱턴W,110,2.33,Home,UDW,2,23
20,농구,NBA,인디애P,126,1.33,뉴올리P,111,2.52,Home,UDW,2,23
21,농구,NBA,올랜도M,109,1.22,시카고B,110,3.03,Away,UDW,2,23
22,농구,NBA,토론토R,120,1.24,샌안토S,117,2.92,Home,UDW,2,23
23,농구,NBA,애틀란H,122,2.05,디트로P,125,1.51,Away,SUW,2,23
24,농구,NBA,뉴욕닉스,104,2.18,미네울브,115,1.45,Away,SUW,2,23
25,농구,NBA,멤피스G,106,1.98,LA클리,112,1.55,Away,SUW,2,23
26,농구,NBA,댈러스M,104,2.35,덴버N,114,1.38,Away,SUW,2,23
27,농구,NBA,오클라T,148,1.38,유타J,147,2.35,Home,UDW,2,23
32,배구,KOVO남,현대캐피,3,1.13,한국전력,0,3.78,Home,UDW,2,23
39,배구,KOVO여,흥국생명,3,1.45,GS칼텍,0,2.18,Home,UDW,2,23
42,농구,WKBL,우리은행,59,1.57,KB스타즈,74,1.95,Away,UDW,2,23
60,농구,NBA,필라델76,115,1.62,포틀랜T,130,1.88,Away,UDW,2,24
68,농구,NBA,애틀란H,120,1.45,피닉스S,112,2.18,Home,UDW,2,24
69,농구,NBA,샬럿H,115,1.54,브루클N,117,2.0,Away,UDW,2,24
70,농구,NBA,클리블C,112,1.78,멤피스G,107,1.7,Home,SUW,2,24
71,농구,NBA,워싱턴W,112,1.87,인디애P,119,1.63,Away,SUW,2,24
72,농구,NBA,뉴올리P,128,2.55,LA레이,115,1.32,Home,SUW,2,24
73,농구,NBA,마이애H,96,1.48,디트로P,119,2.11,Away,UDW,2,24
74,농구,NBA,시카고B,126,4.47,보스턴C,116,1.08,Home,SUW,2,24
