1,야구,NPB,니혼햄,5,1.8,세이부,2,1.68,Home,SUW,4,5
2,야구,NPB,오릭스,2,1.68,라쿠텐,0,1.8,Home,UDW,4,5
3,야구,NPB,소프트뱅,3,1.34,지바롯데,7,2.48,Away,UDW,4,5
4,야구,NPB,야쿠르트,8,1.55,주니치,7,1.98,Home,UDW,4,5
5,야구,NPB,요코베이,2,2.11,요미우리,3,1.48,Away,SUW,4,5
6,야구,NPB,히로카프,2,1.58,한신,3,1.94,Away,UDW,4,5
7,야구,KBO,두산,3,1.41,NC,7,2.27,Away,UDW,4,5
8,야구,KBO,SK,3,1.46,삼성,0,2.15,Home,UDW,4,5
9,야구,KBO,KIA,6,2.0,키움,4,1.54,Home,SUW,4,5
10,야구,KBO,롯데,5,1.95,한화,2,1.57,Home,SUW,4,5
11,야구,KBO,KT,0,1.97,LG,13,1.56,Away,SUW,4,5
15,농구,KBL,모비스,92,1.18,KCC,84,3.31,Home,UDW,4,5
21,야구,MLB,콜로라R,6,2.0,LA다저,10,1.54,Away,SUW,4,6
22,야구,MLB,샌프란G,2,1.83,탬파베R,5,1.66,Away,SUW,4,6
23,농구,NBA,샬럿H,113,2.3,토론토R,111,1.4,Home,SUW,4,6
24,농구,NBA,올랜도M,149,1.19,애틀란H,113,3.24,Home,UDW,4,6
25,농구,NBA,워싱턴W,112,2.48,샌안토S,129,1.34,Away,SUW,4,6
26,야구,MLB,피츠버P,2,1.6,신시내R,0,1.91,Home,UDW,4,6
27,야구,MLB,필라델P,10,1.53,미네트윈,4,2.02,Home,UDW,4,6
28,야구,MLB,클리블I,3,1.46,토론토B,2,2.15,Home,UDW,4,6
29,야구,MLB,애리조D,15,1.97,보스턴R,8,1.56,Home,SUW,4,6
30,야구,MLB,애틀란B,4,1.48,마이애M,0,2.11,Home,UDW,4,6
31,농구,NBA,인디애P,97,1.75,보스턴C,117,1.73,Away,SUW,4,6
32,농구,NBA,휴스턴R,120,1.01,뉴욕닉스,96,6.28,Home,UDW,4,6
33,농구,NBA,미네울브,111,1.95,마이애H,109,1.57,Home,SUW,4,6
34,농구,NBA,오클라T,123,1.28,디트로P,110,2.72,Home,UDW,4,6
35,야구,MLB,밀워키브,13,1.64,시카고C,10,1.85,Home,UDW,4,6
36,야구,MLB,휴스턴A,3,1.46,오클랜A,2,2.15,Home,UDW,4,6
37,농구,NBA,댈러스M,112,1.36,멤피스G,122,2.41,Away,UDW,4,6
38,농구,NBA,유타J,119,1.13,새크라K,98,3.78,Home,UDW,4,6
39,농구,NBA,피닉스S,133,1.98,뉴올리P,126,1.55,Home,SUW,4,6
40,야구,MLB,LA에인,3,1.6,텍사스R,1,1.91,Home,UDW,4,6
41,농구,NBA,덴버N,119,1.35,포틀랜T,110,2.45,Home,UDW,4,6
42,농구,NBA,골든스W,120,1.01,클리블C,114,6.28,Home,UDW,4,6
43,농구,NBA,LA클리,117,1.15,LA레이,122,3.57,Away,UDW,4,6
57,야구,NPB,오릭스,3,1.72,라쿠텐,1,1.76,Home,UDW,4,6
58,야구,NPB,소프트뱅,3,1.36,지바롯데,7,2.41,Away,UDW,4,6
59,야구,NPB,야쿠르트,4,1.58,주니치,3,1.94,Home,UDW,4,6
60,야구,NPB,요코베이,9,1.88,요미우리,2,1.62,Home,SUW,4,6
61,야구,NPB,히로카프,10,1.71,한신,3,1.77,Home,UDW,4,6
62,농구,KBL,전자랜드,111,1.27,창원LG,86,2.76,Home,UDW,4,6
68,야구,NPB,니혼햄,3,1.8,세이부,16,1.68,Away,SUW,4,6
