1,농구,KBL,서울SK,104,1.55,KCC,78,1.98,Home,UDW,1,10
4,농구,KBL,전자랜드,76,1.72,원주DB,94,1.76,Away,UDW,1,10
9,배구,남배올예,이란M,3,1.06,한국M,2,4.85,Home,UDW,1,11
12,배구,여배올예,한국W,3,1.01,대만W,1,6.28,Home,UDW,1,11
18,농구,NBA,워싱턴W,111,1.76,애틀란H,101,1.72,Home,SUW,1,11
20,농구,NBA,뉴욕닉스,111,2.33,뉴올리P,123,1.39,Away,SUW,1,11
22,농구,NBA,브루클N,117,2.22,마이애H,113,1.43,Home,SUW,1,11
24,농구,NBA,시카고B,105,2.25,인디애P,116,1.42,Away,SUW,1,11
26,농구,NBA,멤피스G,134,1.75,샌안토S,121,1.73,Home,SUW,1,11
28,농구,NBA,피닉스S,98,1.56,올랜도M,94,1.97,Home,UDW,1,11
30,농구,NBA,유타J,109,1.06,샬럿H,92,4.85,Home,UDW,1,11
32,농구,NBA,댈러스M,114,1.67,LA레이,129,1.82,Away,UDW,1,11
34,농구,NBA,새크라K,106,3.39,밀워키벅,127,1.17,Away,SUW,1,11
36,농구,NBA,LA클리,109,1.04,골든스W,100,5.32,Home,UDW,1,11
38,농구,KBL,안양KGC,78,1.26,창원LG,89,2.81,Away,UDW,1,11
41,농구,KBL,서울삼성,73,2.09,모비스,81,1.49,Away,SUW,1,11
44,농구,KBL,오리온스,91,2.27,부산KT,94,1.41,Away,SUW,1,11
52,배구,여배올예,한국W,3,1.59,태국W,0,1.92,Home,UDW,1,12
