7,농구,KBL,전주KCC,69,1.64,서울SK,75,1.9,Away,UDW,10,31
10,농구,WKBL,하나원큐,69,3.16,삼성생명,85,1.22,Away,SUW,10,31
25,농구,NBA,샬럿호네,108,1.85,새크킹스,115,1.68,Away,SUW,11,1
28,농구,NBA,워싱위저,111,2.34,필라76s,118,1.41,Away,SUW,11,1
31,농구,NBA,브루네츠,116,1.16,인디페이,109,3.65,Home,UDW,11,1
34,농구,NBA,토론랩터,139,1.6,애틀호크,109,1.96,Home,UDW,11,1
37,농구,NBA,밀워벅스,110,1.04,디트피스,108,5.72,Home,UDW,11,1
40,농구,NBA,유타재즈,121,1.93,멤피그리,105,1.62,Home,SUW,11,1
43,농구,NBA,LA클리퍼,95,1.15,휴스로케,93,3.75,Home,UDW,11,1
46,야구,KBO,SSG,6,1.54,키움,7,2.05,Away,UDW,11,1
49,농구,KBL,창원LG,94,1.61,원주DB,102,1.94,Away,UDW,11,1
52,농구,KBL,서울삼성,64,2.22,울산모비,81,1.46,Away,SUW,11,1
55,배구,KOVO남,대한항공,3,1.05,삼성화재,0,5.44,Home,UDW,11,1
58,배구,KOVO여,현대건설,3,1.66,흥국생명,1,1.87,Home,UDW,11,1
61,야구,MLB,필라필리,7,1.9,휴스애스,0,1.64,Home,SUW,11,2
