1,농구,여농아컵,한국,58,1.36,뉴질랜드,52,2.41,Home,UDW,9,27
4,배구,KOVO컵여,KGC,3,1.61,GS칼텍,2,1.89,Home,UDW,9,27
7,야구,KBO,LG,0,1.53,NC,3,2.02,Away,UDW,9,27
9,야구,KBO,삼성,0,2.45,SK,4,1.35,Away,SUW,9,27
12,배구,KOVO컵여,현대건설,3,1.58,흥국생명,2,1.94,Home,UDW,9,27
22,야구,MLB,필라델P,5,1.4,마이애M,4,2.3,Home,UDW,9,28
23,야구,MLB,워싱턴N,8,1.58,클리블I,2,1.94,Home,UDW,9,28
24,야구,MLB,피츠버P,6,1.89,신시내R,5,1.61,Home,SUW,9,28
25,야구,MLB,토론토B,2,2.38,탬파베R,6,1.37,Away,SUW,9,28
26,야구,MLB,보스턴R,1,1.34,볼티모O,4,2.48,Away,UDW,9,28
27,야구,MLB,뉴욕메츠,4,1.71,애틀란B,2,1.77,Home,UDW,9,28
28,야구,MLB,텍사스R,7,2.72,뉴욕양키,14,1.28,Away,SUW,9,28
29,야구,MLB,콜로라R,11,2.07,밀워키브,7,1.5,Home,SUW,9,28
30,야구,MLB,세인트C,2,1.34,시카고C,8,2.48,Away,UDW,9,28
31,야구,MLB,캔자스R,2,2.63,미네트윈,6,1.3,Away,SUW,9,28
32,야구,MLB,애리조D,6,1.58,샌디에P,3,1.94,Home,UDW,9,28
33,배구,여배월드,한국W,3,4.16,브라질W,1,1.1,Home,SUW,9,28
36,야구,MLB,LA에인,0,2.45,휴스턴A,4,1.35,Away,SUW,9,28
37,야구,MLB,시애틀M,4,2.59,오클랜A,3,1.31,Home,SUW,9,28
38,야구,MLB,샌프란G,2,2.38,LA다저,9,1.37,Away,SUW,9,28
45,배구,KOVO컵여,KGC,2,1.6,현대건설,3,1.91,Away,UDW,9,28
51,야구,KBO,두산,7,1.16,한화,6,3.48,Home,UDW,9,28
53,야구,KBO,삼성,9,1.97,SK,7,1.56,Home,SUW,9,28
54,야구,KBO,KT,5,1.8,NC,2,1.68,Home,SUW,9,28
55,야구,KBO,KIA,7,1.87,LG,1,1.63,Home,SUW,9,28
