1,농구,남농월드,세르비M,76,1.17,이탈리M,78,3.55,Away,UDW,9,1
4,농구,남농월드,독일M,100,1.01,조지아M,73,6.84,Home,UDW,9,1
7,농구,남농월드,미국M,85,1.01,몬테네M,73,6.84,Home,UDW,9,1
10,농구,남농월드,스페인M,69,1.09,라트비M,74,4.57,Away,UDW,9,1
13,농구,남농월드,도미공M,97,1.17,푸에르M,102,3.55,Away,UDW,9,1
16,농구,남농월드,슬로베M,91,2.87,호주M,80,1.27,Home,SUW,9,1
19,농구,남농월드,리투아M,92,1.25,그리스M,67,2.97,Home,UDW,9,1
22,농구,남농월드,캐나다M,65,1.01,브라질M,69,6.84,Away,UDW,9,1
27,야구,NPB,야쿠르트,2,2.11,한신,4,1.51,Away,SUW,9,1
30,야구,NPB,요코베이,9,1.81,요미우리,3,1.71,Home,SUW,9,1
33,야구,NPB,히로카프,3,1.55,주니치,5,2.04,Away,UDW,9,1
36,야구,NPB,닛폰햄,3,1.72,오릭스,0,1.8,Home,UDW,9,1
39,야구,NPB,세이부,6,1.59,소프트뱅,0,1.97,Home,UDW,9,1
42,야구,NPB,지바롯데,5,1.86,라쿠텐,0,1.67,Home,SUW,9,1
45,야구,KBO,LG,10,1.45,한화,0,2.24,Home,UDW,9,1
49,야구,KBO,SSG,2,1.71,KIA,10,1.81,Away,UDW,9,1
57,야구,KBO,삼성,0,2.13,NC,10,1.5,Away,SUW,9,1
61,야구,KBO,키움,6,2.87,KT,2,1.27,Home,SUW,9,1
71,농구,남농월드,핀란드M,90,1.01,베네수M,75,6.84,Home,UDW,9,2
74,농구,남농월드,앙골라M,78,3.75,남수단M,101,1.15,Away,SUW,9,2
