1,농구,KBL,오리온스,77,1.83,전자랜드,85,1.66,Away,SUW,4,12
4,배구,KOVO남,대한항공,3,1.37,우리카드,2,2.38,Home,UDW,4,12
25,야구,MLB,피츠파이,2,2.76,샌디파드,6,1.27,Away,SUW,4,13
31,야구,MLB,토론블루,1,2.52,뉴욕양키,3,1.33,Away,SUW,4,13
34,야구,MLB,탬파레이,1,1.26,텍사레인,0,2.81,Home,UDW,4,13
40,야구,MLB,애틀브레,3,1.53,마이말린,5,2.02,Away,UDW,4,13
43,농구,NBA,뉴욕닉스,111,1.51,LA레이커,96,2.05,Home,UDW,4,13
46,농구,NBA,댈러매버,95,2.41,필라76s,113,1.36,Away,SUW,4,13
49,야구,MLB,밀워브루,6,1.57,시카컵스,3,1.95,Home,UDW,4,13
52,야구,MLB,세인카디,2,1.53,워싱내셔,5,2.02,Away,UDW,4,13
55,농구,NBA,올랜매직,97,2.52,샌안스퍼,120,1.33,Away,SUW,4,13
58,농구,NBA,미네울브,97,3.31,브루네츠,127,1.18,Away,SUW,4,14
61,야구,MLB,휴스애스,2,1.25,디트타이,6,2.86,Away,UDW,4,13
64,야구,MLB,캔자로얄,3,1.78,LA에인절,10,1.7,Away,SUW,4,13
67,야구,MLB,시카화이,4,1.59,클리인디,3,1.92,Home,UDW,4,13
70,농구,NBA,멤피그리,101,1.54,시카불스,90,2.0,Home,UDW,4,13
73,농구,NBA,뉴올펠리,117,1.57,새크킹스,110,1.95,Home,UDW,4,13
