1,야구,MLB,미네트윈,2,1.47,클리가디,4,2.19,Away,UDW,8,30
4,야구,MLB,세인카디,6,2.04,샌디파드,5,1.55,Home,SUW,8,30
7,야구,MLB,시카컵스,1,1.58,밀워브루,0,1.99,Home,UDW,8,30
10,야구,MLB,캔자로얄,3,1.58,피츠파이,6,1.99,Away,UDW,8,30
13,야구,MLB,콜로로키,1,2.77,애틀브레,3,1.29,Away,SUW,8,30
16,야구,MLB,시애매리,1,1.32,오클애슬,3,2.64,Away,UDW,8,30
19,야구,MLB,샌프자이,6,1.47,신시레즈,1,2.19,Home,UDW,8,30
22,농구,박신자컵,토요타,92,1.37,벤디고,63,2.46,Home,UDW,8,30
25,야구,MLB,LA다저스,9,1.39,애리다이,1,2.4,Home,UDW,8,30
28,농구,박신자컵,에네오스,103,1.01,필리핀W,67,6.84,Home,UDW,8,30
31,농구,박신자컵,신한은행,65,1.43,삼성생명,56,2.29,Home,UDW,8,30
36,농구,남농월드,조지아M,70,1.02,베네수M,59,6.41,Home,UDW,8,30
43,야구,NPB,요미우리,1,1.55,히로카프,2,2.04,Away,UDW,8,30
46,야구,NPB,주니치,3,1.68,야쿠르트,2,1.85,Home,UDW,8,30
49,야구,NPB,한신,2,1.69,요코베이,4,1.84,Away,UDW,8,30
52,야구,NPB,라쿠텐,6,1.73,세이부,4,1.79,Home,UDW,8,30
55,야구,NPB,지바롯데,2,1.62,닛폰햄,3,1.93,Away,UDW,8,30
58,야구,NPB,소프트뱅,4,1.6,오릭스,8,1.96,Away,UDW,8,30
65,야구,KBO,SSG,11,1.26,키움,7,2.92,Home,UDW,8,30
