1,농구,KBL컵,전자랜드,109,1.45,원주DB,81,2.11,Home,UDW,9,25
7,야구,NPB,요미우리,8,1.38,주니치,4,2.28,Home,UDW,9,25
10,야구,NPB,야쿠르트,6,2.14,한신,3,1.44,Home,SUW,9,25
13,야구,NPB,히로카프,5,2.03,요코베이,3,1.49,Home,SUW,9,25
16,야구,NPB,세이부,5,1.77,라쿠텐,4,1.67,Home,SUW,9,25
19,야구,NPB,지바롯데,7,2.2,소프트뱅,4,1.41,Home,SUW,9,25
22,야구,NPB,오릭스,9,1.82,니혼햄,2,1.63,Home,SUW,9,25
25,야구,KBO,두산,3,1.47,삼성,4,2.07,Away,UDW,9,25
28,야구,KBO,NC,7,1.66,LG,1,1.78,Home,UDW,9,25
31,야구,KBO,KT,7,1.27,KIA,3,2.66,Home,UDW,9,25
34,야구,KBO,키움,6,1.43,SK,8,2.16,Away,UDW,9,25
37,야구,KBO,한화,6,2.28,롯데,5,1.38,Home,SUW,9,25
61,야구,MLB,밀워브루,3,2.03,세인카디,0,1.49,Home,SUW,9,26
67,야구,MLB,토론블루,10,1.46,볼티오리,5,2.09,Home,UDW,9,26
70,야구,MLB,애리다이,4,1.43,콜로로키,0,2.16,Home,UDW,9,26
73,야구,MLB,탬파레이,6,1.39,필라필리,4,2.26,Home,UDW,9,26
