25,농구,NBA,덴버너게,135,1.39,유타재즈,125,2.33,Home,UDW,8,18
28,농구,NBA,토론랩터,134,1.15,브루네츠,110,3.57,Home,UDW,8,18
31,농구,NBA,보스셀틱,109,1.29,필라76s,101,2.67,Home,UDW,8,18
34,농구,NBA,LA클리퍼,118,1.26,댈러매버,110,2.81,Home,UDW,8,18
40,야구,MLB,시카컵스,1,1.37,세인카디,3,2.38,Away,UDW,8,18
43,야구,MLB,뉴욕양키,6,1.44,보스레드,3,2.2,Home,UDW,8,18
46,야구,MLB,마이말린,4,1.92,뉴욕메츠,11,1.59,Away,SUW,8,18
49,야구,MLB,애틀브레,7,1.54,워싱내셔,6,2.0,Home,UDW,8,18
52,야구,MLB,볼티오리,2,2.07,토론블루,7,1.5,Away,SUW,8,18
55,야구,MLB,시카화이,7,1.5,디트타이,2,2.07,Home,UDW,8,18
58,야구,MLB,미네트윈,4,1.38,캔자로얄,1,2.35,Home,UDW,8,18
61,야구,MLB,텍사레인,4,1.97,샌디파드,14,1.56,Away,SUW,8,18
64,야구,MLB,휴스애스,2,1.47,콜로로키,1,2.13,Home,UDW,8,18
67,야구,MLB,LA에인절,7,1.47,샌프자이,6,2.13,Home,UDW,8,18
70,야구,MLB,애리다이,4,1.8,오클애슬,3,1.68,Home,SUW,8,18
73,야구,MLB,LA다저스,11,1.24,시애매리,9,2.92,Home,UDW,8,18
