1,농구,KBL,전자랜드,90,1.32,서울삼성,91,2.55,Away,UDW,3,19
4,배구,KOVO남,우리카드,3,1.25,현대캐피,1,2.86,Home,UDW,3,19
26,농구,NBA,보스셀틱,96,1.22,새크킹스,107,3.03,Away,UDW,3,20
29,농구,NBA,클리캐벌,110,2.41,샌안스퍼,116,1.36,Away,SUW,3,20
32,농구,NBA,마이히트,110,1.38,인디페이,137,2.35,Away,UDW,3,20
35,농구,NBA,올랜매직,121,4.16,브루네츠,113,1.1,Home,SUW,3,20
38,농구,NBA,토론랩터,112,2.45,유타재즈,115,1.35,Away,SUW,3,20
41,농구,NBA,휴스로케,100,1.6,디트피스,113,1.91,Away,UDW,3,20
44,농구,NBA,멤피그리,103,1.18,골든워리,116,3.31,Away,UDW,3,20
47,농구,NBA,덴버너게,131,1.24,시카불스,127,2.92,Home,UDW,3,20
50,농구,NBA,피닉선즈,113,1.08,미네울브,101,4.47,Home,UDW,3,20
53,농구,NBA,포틀트레,125,2.05,댈러매버,119,1.51,Home,SUW,3,20
65,배구,KOVO여,흥국생명,3,2.67,IBK,1,1.29,Home,SUW,3,20
68,농구,KBL,KCC,84,1.41,모비스,74,2.27,Home,UDW,3,20
74,배구,KOVO남,한국전력,3,1.51,OK금융그,2,2.05,Home,UDW,3,20
