1,농구,KBL,서울삼성,83,2.45,KCC,88,1.35,Away,SUW,2,8
4,농구,WKBL,하나원큐,84,1.66,삼성생명,67,1.83,Home,UDW,2,8
16,농구,NBA,샬럿호네,119,1.89,휴스로케,94,1.61,Home,SUW,2,9
19,농구,NBA,시카불스,101,1.44,워싱위저,105,2.2,Away,UDW,2,9
22,농구,NBA,멤피그리,113,2.03,토론랩터,128,1.52,Away,SUW,2,9
25,농구,NBA,댈러매버,127,1.15,미네울브,122,3.57,Home,UDW,2,9
28,농구,NBA,샌안스퍼,105,1.66,골든워리,100,1.83,Home,UDW,2,9
31,농구,NBA,피닉선즈,119,1.33,클리캐벌,113,2.52,Home,UDW,2,9
34,농구,NBA,덴버너게,112,2.05,밀워벅스,125,1.51,Away,SUW,2,9
37,농구,NBA,LA레이커,119,1.13,오클썬더,112,3.78,Home,UDW,2,9
40,농구,KBL,창원LG,93,3.24,오리온스,91,1.19,Home,SUW,2,9
43,배구,KOVO남,OK금융그,1,1.97,우리카드,3,1.56,Away,SUW,2,9
46,배구,KOVO여,현대건설,3,3.24,GS칼텍,2,1.19,Home,SUW,2,9
61,농구,NBA,디트피스,122,2.81,브루네츠,111,1.26,Home,SUW,2,10
64,농구,NBA,마이히트,98,1.22,뉴욕닉스,96,3.03,Home,UDW,2,10
67,농구,NBA,뉴올펠리,130,1.29,휴스로케,101,2.67,Home,UDW,2,10
70,농구,NBA,샌안스퍼,91,1.68,골든워리,114,1.8,Away,UDW,2,10
73,농구,NBA,유타재즈,122,1.3,보스셀틱,108,2.63,Home,UDW,2,10
