1,농구,WKBL,우리은행,68,1.24,삼성생명,75,2.92,Away,UDW,3,18
4,배구,KOVO남,우리카드,0,1.32,현대캐피,3,2.55,Away,UDW,3,18
7,농구,NBA,클리블C,126,2.86,디트로P,119,1.25,Home,SUW,3,19
8,농구,NBA,워싱턴W,95,2.25,유타J,116,1.42,Away,SUW,3,19
9,농구,NBA,보스턴C,105,1.45,덴버N,114,2.18,Away,UDW,3,19
10,농구,NBA,토론토R,128,1.02,뉴욕닉스,92,5.92,Home,UDW,3,19
11,농구,NBA,오클라T,107,1.35,마이애H,116,2.45,Away,UDW,3,19
12,농구,NBA,샌안토S,111,2.18,골든스W,105,1.45,Home,SUW,3,19
13,농구,NBA,댈러스M,125,1.46,뉴올리P,129,2.15,Away,UDW,3,19
14,농구,NBA,피닉스S,101,1.46,시카고B,116,2.15,Away,UDW,3,19
15,농구,NBA,포틀랜T,106,1.39,인디애P,98,2.33,Home,UDW,3,19
16,배구,KOVO여,도로공사,3,1.61,GS칼텍,2,1.89,Home,UDW,3,19
19,농구,KBL,모비스,76,1.09,서울삼성,66,4.31,Home,UDW,3,19
22,농구,KBL,안양KGC,92,1.67,서울SK,86,1.82,Home,UDW,3,19
25,농구,KBL,원주DB,88,1.36,창원LG,76,2.41,Home,UDW,3,19
28,농구,KBL,전자랜드,75,1.95,KCC,88,1.57,Away,SUW,3,19
31,농구,KBL,오리온스,86,1.6,부산KT,80,1.91,Home,UDW,3,19
34,농구,NBA,샬럿H,114,1.78,필라델76,118,1.7,Away,SUW,3,20
35,농구,NBA,애틀란H,105,2.92,휴스턴R,121,1.24,Away,SUW,3,20
36,농구,NBA,밀워키벅,115,1.1,LA레이,101,4.16,Home,UDW,3,20
37,농구,NBA,미네울브,107,2.41,골든스W,117,1.36,Away,SUW,3,20
38,농구,NBA,새크라K,121,1.53,브루클N,123,2.02,Away,UDW,3,20
39,농구,NBA,LA클리,115,1.36,인디애P,109,2.41,Home,UDW,3,20
40,야구,MLB,오클랜A,7,1.47,시애틀M,9,2.13,Away,UDW,3,20
46,농구,NBA,클리블C,107,4.02,밀워키벅,102,1.11,Home,SUW,3,21
47,농구,NBA,올랜도M,119,1.31,뉴올리P,96,2.59,Home,UDW,3,21
48,농구,NBA,필라델76,118,1.62,보스턴C,115,1.88,Home,UDW,3,21
49,농구,NBA,뉴욕닉스,116,4.65,유타J,137,1.07,Away,SUW,3,21
50,농구,NBA,시카고B,126,2.09,워싱턴W,120,1.49,Home,SUW,3,21
51,농구,NBA,멤피스G,126,2.63,휴스턴R,125,1.3,Home,SUW,3,21
52,농구,NBA,샌안토S,105,1.26,마이애H,110,2.81,Away,UDW,3,21
53,농구,NBA,오클라T,114,1.57,토론토R,123,1.95,Away,UDW,3,21
54,농구,NBA,포틀랜T,126,1.13,댈러스M,118,3.78,Home,UDW,3,21
55,야구,MLB,오클랜A,4,1.67,시애틀M,5,1.82,Away,UDW,3,21
56,농구,WKBL,KB스타즈,97,1.22,삼성생명,75,3.03,Home,UDW,3,21
59,배구,KOVO여,흥국생명,3,1.37,도로공사,1,2.38,Home,UDW,3,21
72,농구,NBA,샬럿H,113,1.43,미네울브,106,2.22,Home,UDW,3,22
73,농구,NBA,워싱턴W,108,2.55,덴버N,113,1.32,Away,SUW,3,22
74,농구,NBA,애틀란H,117,2.92,유타J,114,1.24,Home,SUW,3,22
