1,야구,NPB,요코베이,0,2.86,요미우리,7,1.25,Away,SUW,4,16
4,야구,NPB,니혼햄,1,2.11,라쿠텐,4,1.48,Away,SUW,4,16
7,야구,NPB,세이부,2,2.03,소프트뱅,1,1.52,Home,SUW,4,16
10,야구,NPB,주니치,3,1.8,히로카프,7,1.68,Away,SUW,4,16
13,야구,NPB,한신,2,1.33,야쿠르트,0,2.52,Home,UDW,4,16
16,야구,NPB,오릭스,3,1.87,지바롯데,3,1.63,Draw,SUW,4,16
19,야구,KBO,LG,1,1.56,두산,0,1.97,Home,UDW,4,16
22,야구,KBO,SSG,6,1.45,KIA,11,2.18,Away,UDW,4,16
25,야구,KBO,롯데,9,1.36,삼성,3,2.41,Home,UDW,4,16
28,야구,KBO,KT,8,1.56,키움,4,1.97,Home,UDW,4,16
34,야구,KBO,NC,9,1.17,한화,1,3.39,Home,UDW,4,16
37,농구,KBL,전자랜드,87,1.46,오리온스,77,2.15,Home,UDW,4,16
40,야구,MLB,시카컵스,2,1.87,애틀브레,5,1.63,Away,SUW,4,17
52,농구,NBA,유타재즈,119,1.15,인디페이,111,3.57,Home,UDW,4,17
55,농구,NBA,디트피스,110,1.52,오클썬더,104,2.03,Home,UDW,4,17
58,농구,NBA,필라76s,106,1.55,LA클리퍼,103,1.98,Home,UDW,4,17
61,농구,NBA,워싱위저,117,1.89,뉴올펠리,115,1.61,Home,SUW,4,17
64,야구,MLB,워싱내셔,1,1.33,애리다이,0,2.52,Home,UDW,4,17
67,야구,MLB,필라필리,9,1.59,세인카디,2,1.92,Home,UDW,4,17
70,야구,MLB,뉴욕양키,2,1.49,탬파레이,8,2.09,Away,UDW,4,17
73,야구,MLB,신시레즈,10,1.76,클리인디,3,1.72,Home,SUW,4,17
