1,농구,KBL,울산모비,68,1.26,서울삼성,78,3.03,Away,UDW,12,19
4,농구,WKBL,KB스타즈,62,1.53,신한은행,55,2.13,Home,UDW,12,19
7,농구,NBA,클리캐벌,122,1.32,유타재즈,99,2.73,Home,UDW,12,20
10,농구,NBA,필라76s,104,1.26,토론랩터,101,3.03,Home,UDW,12,20
13,농구,NBA,애틀호크,126,1.28,올랜매직,125,2.92,Home,UDW,12,20
16,농구,NBA,휴스로케,105,1.48,샌안스퍼,124,2.23,Away,UDW,12,20
19,농구,NBA,미네울브,116,2.38,댈러매버,106,1.42,Home,SUW,12,20
22,농구,NBA,뉴올펠리,119,1.84,밀워벅스,128,1.72,Away,SUW,12,20
25,농구,NBA,오클썬더,123,2.44,포틀트레,121,1.4,Home,SUW,12,20
28,농구,NBA,피닉선즈,130,1.1,LA레이커,104,4.66,Home,UDW,12,20
31,농구,NBA,새크킹스,119,1.12,샬럿호네,125,4.33,Away,UDW,12,20
34,농구,KBL,전주KCC,89,1.4,KT소닉붐,77,2.44,Home,UDW,12,20
37,배구,KOVO남,삼성화재,3,3.94,한국전력,1,1.15,Home,SUW,12,20
40,배구,KOVO여,흥국생명,2,1.23,GS칼텍스,3,3.22,Away,UDW,12,20
47,농구,NBA,디트피스,111,2.07,유타재즈,126,1.56,Away,SUW,12,21
50,농구,NBA,마이히트,103,1.67,시카불스,113,1.91,Away,UDW,12,21
53,농구,NBA,뉴욕닉스,132,1.39,골든워리,94,2.47,Home,UDW,12,21
56,농구,NBA,피닉선즈,110,1.24,워싱위저,113,3.15,Away,UDW,12,21
59,농구,NBA,덴버너게,105,1.77,멤피그리,91,1.79,Home,UDW,12,21
65,농구,KBL,한국가스,73,2.28,서울SK,78,1.46,Away,SUW,12,21
68,농구,WKBL,삼성생명,78,1.04,하나원큐,62,6.17,Home,UDW,12,21
71,배구,KOVO남,OK금융,1,1.26,우리카드,3,3.03,Away,UDW,12,21
74,배구,KOVO여,IBK기업,1,1.5,대전KGC,3,2.19,Away,UDW,12,21
