1,농구,KBL,서울SK,82,1.09,서울삼성,75,4.08,Home,UDW,11,20
5,농구,WKBL,BNK썸,62,4.22,KB스타즈,83,1.08,Away,SUW,11,20
41,농구,NBA,샬럿호네,121,4.22,보스셀틱,118,1.08,Home,SUW,11,21
44,농구,NBA,디트피스,103,3.6,덴버너게,107,1.13,Away,SUW,11,21
47,농구,NBA,워싱위저,129,4.22,밀워벅스,142,1.08,Away,SUW,11,21
50,농구,NBA,시카불스,100,1.83,마이히트,118,1.62,Away,SUW,11,21
53,농구,NBA,미네울브,117,1.5,뉴욕닉스,100,2.02,Home,UDW,11,21
56,농구,NBA,뉴올펠리,129,1.81,새크킹스,93,1.64,Home,SUW,11,21
59,농구,NBA,샌안스퍼,99,3.41,LA클리퍼,124,1.15,Away,SUW,11,21
65,농구,NBA,골든워리,121,1.18,휴스로케,116,3.17,Home,UDW,11,21
71,농구,KBL,KT소닉붐,71,2.43,원주DB,87,1.33,Away,SUW,11,21
