4,농구,KBL,전자랜드,74,1.79,오리온스,79,1.69,Away,SUW,2,26
10,배구,KOVO여,현대건설,2,1.32,KGC,3,2.55,Away,UDW,2,26
28,농구,NBA,보스셀틱,118,1.43,인디페이,112,2.22,Home,UDW,2,27
31,농구,NBA,토론랩터,122,1.24,휴스로케,111,2.92,Home,UDW,2,27
34,농구,NBA,디트피스,107,1.89,새크킹스,110,1.61,Away,SUW,2,27
37,농구,NBA,마이히트,124,2.52,유타재즈,116,1.33,Home,SUW,2,27
40,농구,NBA,시카불스,97,2.81,피닉선즈,106,1.26,Away,SUW,2,27
43,농구,NBA,멤피그리,99,2.97,LA클리퍼,119,1.23,Away,SUW,2,27
46,농구,NBA,오클썬더,118,2.2,애틀호크,109,1.44,Home,SUW,2,27
49,농구,NBA,골든워리,130,1.3,샬럿호네,121,2.63,Home,UDW,2,27
52,농구,NBA,LA레이커,102,1.32,포틀트레,93,2.55,Home,UDW,2,27
