16,농구,KBL,서울삼성,73,3.9,서울SK,92,1.12,Away,SUW,4,4
34,야구,NPB,라쿠텐,7,1.38,세이부,3,2.35,Home,UDW,4,5
37,야구,NPB,야쿠르트,6,1.48,주니치,7,2.11,Away,UDW,4,5
40,야구,NPB,한신,4,1.67,요코베이,0,1.82,Home,UDW,4,5
43,야구,NPB,히로카프,3,1.97,요미우리,1,1.56,Home,SUW,4,5
46,야구,NPB,닛폰햄,0,2.02,지바롯데,2,1.53,Away,SUW,4,5
49,야구,NPB,소프트뱅,6,1.41,오릭스,3,2.27,Home,UDW,4,5
55,야구,KBO,두산,5,1.83,삼성,6,1.66,Away,SUW,4,5
58,야구,KBO,NC,1,1.69,롯데,5,1.79,Away,UDW,4,5
61,야구,KBO,KT,5,1.65,SSG,8,1.84,Away,UDW,4,5
64,야구,KBO,KIA,4,1.39,한화,3,2.33,Home,UDW,4,5
67,야구,KBO,키움,4,1.89,LG,8,1.61,Away,SUW,4,5
